272,-3686.6,5622,1033.3,-2694.8,-10241,733.47,-1244.1,-1836.6,-2280.3,-4230,4472.2,-2812.3,-2203.2,-1836.2,2696.7,3370.2,-2030.7,-1295.5,1742.1,923.95
273,-3735.2,6128.3,523.91,-2648,-9834.4,366.74,-1503.4,-1335,-2416.4,-4459.5,5317.6,-3166.4,-2306.7,-1789.3,2459,3467.6,-1571.5,-987.27,1235.8,790
274,-3771.9,6546.3,91.608,-2596.2,-9466.9,-3.8642,-1810.8,-781.26,-2658.6,-4482.9,6230.5,-3509.5,-2411.3,-1675.3,2159.9,3410.9,-1060.4,-671.31,690.71,533.77
275,-3791.3,6880.3,-272.43,-2538.9,-9146.9,-348.91,-2145.2,-206.32,-2994.6,-4342,7194.6,-3844.4,-2500.1,-1507.3,1819,3204.9,-501.77,-356.71,115.76,190.85
276,-3789.5,7145.3,-583.74,-2477.2,-8880.1,-644.52,-2483.3,354.18,-3405.8,-4093.4,8183.4,-4177,-2555.7,-1309.4,1453.4,2871.9,91.233,-51.397,-478.11,-193.99
277,-3765.7,7363,-860,-2413.2,-8668.2,-876.46,-2802.5,863.26,-3871.3,-3793.9,9158.4,-4514.6,-2561.9,-1111.6,1076.7,2451.4,696.79,238.7,-1081.1,-576.13
278,-3721.4,7557,-1117.2,-2348.6,-8509.3,-1041.1,-3084.4,1287.3,-4370.2,-3488.6,10070,-4863.5,-2507.9,-943.13,699.04,1994.5,1286.1,509.55,-1687.2,-922.12
279,-3660.2,7746.9,-1367.1,-2284.7,-8398.1,-1143.7,-3316.9,1601.3,-4883.3,-3205.9,10864,-5227.4,-2391.4,-827.47,327.12,1556.3,1826.1,758.42,-2294.7,-1218.7
280,-3587.1,7943.7,-1616.5,-2221.8,-8326.1,-1195.4,-3493.5,1793.1,-5393.1,-2957.4,11484,-5605.8,-2220.2,-778.83,-34.359,1186.8,2282.5,983.01,-2906,-1475.6
281,-3507.8,8146.9,-1866.5,-2159,-8281.7,-1209.6,-3612.1,1864.1,-5884.7,-2741.8,11888,-5993.1,-2011.8,-801.93,-381.93,924.31,2624.7,1180.9,-3525.1,-1720.7
282,-3428.8,8343.1,-2113.6,-2094,-8250.3,-1200.2,-3673.6,1827.2,-6345.6,-2550.3,12051,-6377.7,-1789.9,-893.75,-712.25,791.1,2830.7,1348.8,-4154.6,-1988.3
283,-3357.8,8506.7,-2350.1,-2023,-8213.6,-1179.7,-3680.4,1702,-6766.8,-2371.1,11972,-6742.1,-1580.7,-1046.3,-1021.4,793.83,2890.1,1482.9,-4792.6,-2304.9
284,-3303.3,8602.9,-2565.6,-1941.5,-8150.5,-1159.7,-3636,1509.2,-7142.3,-2192.4,11671,-7063.9,-1407.2,-1249,-1304.8,926.79,2805.2,1578.2,-5429.6,-2678.7
285,-3274.3,8592.5,-2748.6,-1844.3,-8039.7,-1151.3,-3544.4,1266.5,-7469.8,-2003.5,11181,-7318.5,-1285.2,-1490.4,-1557.5,1177.4,2588.1,1629.4,-6046.6,-3095.3
286,-3279.6,8440.1,-2889.1,-1728,-7862.9,-1166.2,-3410.1,986.37,-7749.2,-1795.5,10538,-7483.3,-1219.8,-1758.6,-1775.5,1531.5,2257.2,1632.2,-6613.7,-3521.8
287,-3327.3,8123.1,-2980.4,-1592,-7609.1,-1217.1,-3238.7,676.22,-7983.1,-1561.7,9777.1,-7542.2,-1203.6,-2041.7,-1957.1,1978,1832.8,1584.5,-7092.6,-3915.6
288,-3423,7639.4,-3019.9,-1440.9,-7277.1,-1318.2,-3037.2,339.41,-8176.6,-1299.3,8930.5,-7490,-1219.4,-2327.7,-2104.6,2510.2,1335.4,1489.1,-7440.6,-4236.3
289,-3569.6,7010.8,-3009.3,-1284.9,-6874.8,-1483.9,-2815.1,-22.267,-8338.2,-1012.1,8027.2,-7334.9,-1244.6,-2603.2,-2224.7,3125.6,784.41,1353.8,-7619.2,-4455.9
290,-3765.5,6280,-2953.1,-1140.2,-6416.8,-1727.1,-2585.3,-406.16,-8479.2,-711.28,7096.9,-7097.6,-1260,-2852.6,-2328.6,3823.4,198.15,1192.3,-7602.8,-4565.6
291,-4004.6,5502.3,-2857.6,-1027.2,-5920.5,-2056.4,-2363.9,-806.5,-8613.1,-415.47,6169.1,-6810,-1256.3,-3057.3,-2431.1,4601.3,-406.53,1021.7,-7385.6,-4576.6
292,-4275.6,4734.5,-2730.3,-968.16,-5402.7,-2472.7,-2170.5,-1213,-8753.3,-146.38,5270.9,-6511.6,-1236.8,-3196.6,-2549.1,5452,-1015,860.11,-6983.5,-4515.2
293,-4563.1,4024.6,-2580.6,-984.47,-4878.5,-2968.1,-2027.9,-1610.4,-8910.7,76.538,4422.7,-6246.8,-1215.7,-3252,-2700.1,6360.7,-1615.4,722.56,-6429.3,-4414.7
294,-4848.7,3406.1,-2420.6,-1093.7,-4361.6,-3525.8,-1961.5,-1980,-9091.5,240.78,3635.3,-6061.7,-1213,-3211.6,-2899.9,7302.7,-2198.9,618.19,-5764.2,-4305.5
